"id","appID","timestamp","action","user_id","lite"
"342","2","2017-10-27 13:58:10.989+00","none()","33","t"
"343","33","2017-10-27 14:24:08.528+00","none()","30","t"
"344","11","2017-10-27 14:27:41.665+00","none()","31","t"
"345","34","2017-10-27 15:09:49.662+00","none()","30","t"
"346","1","2017-10-27 12:48:07.681+00","none()","32","t"
"347","2","2017-10-27 12:52:59.175+00","none()","32","t"
"348","3","2017-10-27 15:54:34.383+00","none()","32","t"
"349","4","2017-10-27 16:33:23.244+00","none()","32","t"
"350","5","2017-10-27 17:04:02.166+00","none()","32","t"
"351","6","2017-10-27 17:54:10.85+00","none()","32","t"
"352","7","2017-10-27 18:25:27.031+00","none()","32","t"
"353","8","2017-10-27 18:28:36.805+00","none()","32","t"
"354","9","2017-10-27 18:33:40.933+00","none()","32","t"
"355","10","2017-10-27 19:33:33.145+00","none()","32","t"
"356","11","2017-10-28 09:19:42.832+00","none()","32","t"
"357","1","2017-10-28 10:08:53.005+00","none()","29","f"
"358","2","2017-10-28 10:52:23.449+00","pause(""2017-10-28T10:52:23.412Z/2017-10-28T10:57:23.412Z"", 5)","29","f"
"359","3","2017-10-28 10:57:23.532+00","unpause(""2017-10-28T10:52:23.412Z/2017-10-28T10:57:23.412Z"", 5)","29","f"
"360","4","2017-10-28 11:38:58.791+00","breakApproaching(45)","29","f"
"361","5","2017-10-28 11:52:34.22+00","breakDue(55)","29","f"
"362","6","2017-10-28 11:58:51.785+00","none()","29","f"
"363","12","2017-10-28 12:07:24.232+00","none()","32","t"
"364","7","2017-10-28 12:00:07.341+00","breakDue(55)","29","f"
"365","8","2017-10-28 12:07:40.566+00","breakOverdue(75)","29","f"
"366","9","2017-10-28 12:14:28.481+00","none()","29","f"
"367","10","2017-10-28 12:15:44.06+00","breakOverdue(75)","29","f"
"368","11","2017-10-28 12:26:48.886+00","none()","29","f"
"369","12","2017-10-28 12:28:04.448+00","breakOverdue(75)","29","f"
"370","35","2017-10-27 16:12:17.762+00","none()","30","t"
"371","36","2017-10-27 17:38:02.135+00","none()","30","t"
"372","37","2017-10-27 19:01:09.638+00","none()","30","t"
"373","38","2017-10-27 21:25:16.029+00","none()","30","t"
"374","39","2017-10-27 22:05:55.258+00","none()","30","t"
"375","40","2017-10-27 23:05:09.229+00","none()","30","t"
"376","41","2017-10-28 03:13:03.512+00","none()","30","t"
"377","42","2017-10-28 07:47:57.496+00","none()","30","t"
"378","43","2017-10-28 08:37:51.962+00","none()","30","t"
"379","44","2017-10-28 10:15:24.178+00","none()","30","t"
"380","45","2017-10-28 12:26:27.207+00","none()","30","t"
"381","13","2017-10-28 12:44:41.919+00","none()","29","f"
"382","14","2017-10-28 12:45:57.562+00","breakOverdue(75)","29","f"
"383","15","2017-10-28 12:55:16.848+00","none()","29","f"
"384","16","2017-10-28 12:56:32.422+00","breakOverdue(75)","29","f"
"385","17","2017-10-28 13:07:52.52+00","none()","29","f"
"386","13","2017-10-28 13:29:34.257+00","none()","32","t"
"387","46","2017-10-28 14:06:04.762+00","none()","30","t"
"388","18","2017-10-28 14:34:01.493+00","breakApproaching(45)","29","f"
"389","19","2017-10-28 14:34:54.444+00","none()","29","f"
"390","47","2017-10-28 15:25:01.757+00","none()","30","t"
"391","14","2017-10-28 15:47:15.493+00","none()","32","t"
"392","15","2017-10-28 16:51:22.256+00","none()","32","t"
"393","16","2017-10-28 18:01:29.557+00","none()","32","t"
"394","48","2017-10-28 16:57:00.277+00","none()","30","t"
"395","49","2017-10-28 18:50:38.967+00","none()","30","t"
"396","20","2017-10-28 19:16:17.828+00","none()","29","f"
"397","50","2017-10-28 20:23:15.017+00","none()","30","t"
"398","51","2017-10-28 21:29:44.071+00","none()","30","t"
"399","17","2017-10-28 21:38:06.586+00","none()","32","t"
"400","18","2017-10-28 22:53:36.642+00","none()","32","t"
"401","52","2017-10-28 23:34:01.147+00","none()","30","t"
"402","53","2017-10-29 06:16:11.905+00","none()","30","t"
"403","19","2017-10-29 09:03:14.023+00","none()","32","t"
"404","54","2017-10-29 09:10:08.728+00","none()","30","t"
"405","21","2017-10-29 10:02:38.69+00","none()","29","f"
"406","22","2017-10-29 10:46:43.895+00","none()","29","f"
"407","23","2017-10-29 10:47:31.803+00","none()","29","f"
"408","24","2017-10-29 10:47:47.111+00","breakApproaching(45)","29","f"
"409","25","2017-10-29 10:47:55.205+00","pause(""2017-10-29T10:47:55.193Z/2017-10-29T10:52:55.193Z"", 5)","29","f"
"410","26","2017-10-29 10:49:56.339+00","pause(""2017-10-29T10:49:56.335Z/2017-10-29T10:54:56.335Z"", 5)","29","f"
"411","27","2017-10-29 10:50:12.524+00","pause(""2017-10-29T10:50:12.520Z/2017-10-29T10:55:12.520Z"", 5)","29","f"
"412","28","2017-10-29 10:50:22.322+00","pause(""2017-10-29T10:50:22.318Z/2017-10-29T10:55:22.318Z"", 5)","29","f"
"413","29","2017-10-29 10:52:55.196+00","unpause(""2017-10-29T10:47:55.193Z/2017-10-29T10:52:55.193Z"", 5)","29","f"
"414","30","2017-10-29 10:54:56.399+00","unpause(""2017-10-29T10:49:56.335Z/2017-10-29T10:54:56.335Z"", 5)","29","f"
"415","31","2017-10-29 10:55:12.583+00","unpause(""2017-10-29T10:50:12.520Z/2017-10-29T10:55:12.520Z"", 5)","29","f"
"416","32","2017-10-29 10:55:22.383+00","unpause(""2017-10-29T10:50:22.318Z/2017-10-29T10:55:22.318Z"", 5)","29","f"
"417","33","2017-10-29 11:08:40.841+00","none()","29","f"
"418","34","2017-10-29 11:09:04.843+00","pause(""2017-10-29T11:09:04.839Z/2017-10-29T11:14:04.839Z"", 5)","29","f"
"419","35","2017-10-29 11:09:08.986+00","pause(""2017-10-29T11:09:08.982Z/2017-10-29T11:14:08.982Z"", 5)","29","f"
"420","36","2017-10-29 11:14:04.946+00","unpause(""2017-10-29T11:09:04.839Z/2017-10-29T11:14:04.839Z"", 5)","29","f"
"421","37","2017-10-29 11:14:09.09+00","unpause(""2017-10-29T11:09:08.982Z/2017-10-29T11:14:08.982Z"", 5)","29","f"
"422","55","2017-10-29 11:26:00.695+00","none()","30","t"
"423","20","2017-10-29 11:59:16.371+00","none()","32","t"
"424","56","2017-10-29 13:54:00.54+00","none()","30","t"
"425","38","2017-10-29 14:04:09.028+00","none()","29","f"
"426","39","2017-10-29 14:04:09.58+00","breakOverdue(75)","29","f"
"427","40","2017-10-29 14:04:57.927+00","none()","29","f"
"428","41","2017-10-29 14:04:58.055+00","breakOverdue(75)","29","f"
"429","42","2017-10-29 14:05:47.294+00","none()","29","f"
"430","43","2017-10-29 14:07:03.094+00","breakOverdue(75)","29","f"
"431","44","2017-10-29 14:56:23.61+00","none()","29","f"
"432","45","2017-10-29 14:56:24.133+00","breakOverdue(75)","29","f"
"433","57","2017-10-29 14:57:14.684+00","none()","30","t"
"434","46","2017-10-29 15:30:10.475+00","none()","29","f"
"435","47","2017-10-29 15:30:11.054+00","breakOverdue(75)","29","f"
"436","21","2017-10-29 15:37:06.136+00","none()","32","t"
"437","22","2017-10-29 15:49:37.329+00","none()","32","t"
"438","23","2017-10-29 15:54:08.282+00","none()","32","t"
"439","58","2017-10-29 16:05:37.35+00","none()","30","t"
"440","48","2017-10-29 16:13:24.968+00","none()","29","f"
"441","49","2017-10-29 16:13:25.584+00","breakOverdue(75)","29","f"
"442","50","2017-10-29 16:13:40.829+00","none()","29","f"
"443","51","2017-10-29 16:49:08.763+00","none()","29","f"
"444","1","2017-10-29 16:51:42.043+00","none()","29","t"
"445","59","2017-10-29 18:04:27.568+00","none()","30","t"
"446","24","2017-10-29 17:59:10.862+00","none()","32","t"
"447","25","2017-10-29 19:03:33.237+00","none()","32","t"
"448","26","2017-10-29 19:36:21.329+00","none()","32","t"
"449","27","2017-10-29 19:41:14.146+00","none()","32","t"
"450","60","2017-10-29 19:54:45.106+00","none()","30","t"
"451","61","2017-10-29 21:09:36.724+00","none()","30","t"
"452","28","2017-10-29 21:25:20.574+00","none()","32","t"
"453","29","2017-10-29 22:10:28.469+00","none()","32","t"
"454","30","2017-10-29 22:22:55.376+00","none()","32","t"
"455","30","2017-10-29 22:22:55.376+00","none()","32","t"
"456","31","2017-10-29 22:28:03.334+00","none()","32","t"
"457","62","2017-10-29 23:36:38.421+00","none()","30","t"
"458","63","2017-10-30 06:28:48.384+00","none()","30","t"
"459","64","2017-10-30 07:50:07.582+00","none()","30","t"
"460","1","2017-10-27 12:11:03.4+00","none()","34","t"
"461","2","2017-10-27 15:04:19.111+00","none()","34","t"
"462","3","2017-10-27 15:20:17.794+00","none()","34","t"
"463","4","2017-10-30 11:19:26.967+00","none()","34","t"
"464","5","2017-10-30 12:17:59.719+00","none()","34","t"
"465","6","2017-10-30 12:18:28.831+00","none()","34","t"
"466","7","2017-10-30 12:19:02.412+00","none()","34","t"
"467","8","2017-10-30 12:19:37.271+00","none()","34","t"
"468","9","2017-10-30 12:23:24.877+00","none()","34","t"
"469","65","2017-10-30 09:39:27.373+00","none()","30","t"
"470","66","2017-10-30 10:32:07.819+00","none()","30","t"
"471","67","2017-10-30 10:41:32.436+00","none()","30","t"
"472","68","2017-10-30 11:11:42.558+00","none()","30","t"
"473","69","2017-10-30 11:49:08.965+00","none()","30","t"
"474","70","2017-10-30 12:23:34.717+00","none()","30","t"
"475","1","2017-10-30 12:29:52.466+00","none()","35","t"
"476","71","2017-10-30 12:35:21.141+00","none()","30","t"
"477","72","2017-10-30 12:47:46.694+00","none()","30","t"
"478","73","2017-10-30 13:18:01.615+00","none()","30","t"
"479","1","2017-10-30 13:39:20.963+00","none()","3","t"
"480","2","2017-10-30 13:41:41.637+00","none()","3","t"
"481","3","2017-10-30 13:47:56.562+00","none()","3","t"
"482","74","2017-10-30 14:24:21.124+00","none()","30","t"
"483","75","2017-10-30 14:37:10.789+00","breakApproaching(45)","30","t"
"484","76","2017-10-30 14:39:41.666+00","none()","30","t"
"485","77","2017-10-30 14:40:57.131+00","breakApproaching(45)","30","t"
"486","78","2017-10-30 14:46:13.957+00","none()","30","t"
"487","79","2017-10-30 14:54:23.674+00","none()","30","t"
"488","80","2017-10-30 15:27:22.585+00","none()","30","t"
"489","81","2017-10-30 16:35:10.442+00","none()","30","t"
"490","82","2017-10-30 18:41:46.791+00","none()","30","t"
"491","32","2017-10-30 07:34:56.766+00","none()","32","t"
"492","33","2017-10-30 08:04:59.282+00","none()","32","t"
"493","34","2017-10-30 08:39:27.287+00","none()","32","t"
"494","35","2017-10-30 09:00:16.665+00","none()","32","t"
"495","36","2017-10-30 09:33:07.763+00","none()","32","t"
"496","37","2017-10-30 11:09:48.178+00","none()","32","t"
"497","38","2017-10-30 11:38:52.218+00","none()","32","t"
"498","39","2017-10-30 12:45:21.339+00","none()","32","t"
"499","40","2017-10-30 13:10:22.811+00","none()","32","t"
"500","41","2017-10-30 16:28:26.724+00","none()","32","t"
"501","42","2017-10-30 18:07:46.764+00","none()","32","t"
"502","43","2017-10-30 18:37:55.472+00","none()","32","t"
"503","44","2017-10-30 19:17:05.17+00","none()","32","t"
"504","83","2017-10-30 19:44:55.596+00","none()","30","t"
"505","84","2017-10-30 21:03:42.801+00","none()","30","t"
"506","45","2017-10-30 21:17:25.453+00","none()","32","t"
"507","85","2017-10-30 22:16:37.466+00","none()","30","t"
"508","86","2017-10-30 22:46:53.179+00","none()","30","t"
"509","87","2017-10-31 01:21:01.315+00","none()","30","t"
"510","88","2017-10-31 06:28:20.951+00","none()","30","t"
"511","46","2017-10-31 06:39:35.362+00","none()","32","t"
"512","89","2017-10-31 07:39:40.499+00","none()","30","t"
"513","90","2017-10-31 08:36:29.087+00","none()","30","t"
"514","91","2017-10-31 09:08:37.06+00","none()","30","t"
"515","92","2017-10-31 10:01:23.757+00","none()","30","t"
"516","93","2017-10-31 10:28:48.646+00","breakApproaching(45)","30","t"
"517","94","2017-10-31 10:32:39.052+00","none()","30","t"
"518","3","2017-10-31 11:09:18.784+00","none()","33","t"
"519","95","2017-10-31 11:26:08.362+00","none()","30","t"
"520","96","2017-10-31 11:57:22.1+00","none()","30","t"
"521","10","2017-10-31 12:30:46.402+00","none()","34","t"
"522","11","2017-10-31 12:31:19.763+00","none()","34","t"
"523","12","2017-10-31 12:35:50.214+00","none()","34","t"
"524","13","2017-10-31 13:11:52.744+00","none()","34","t"
"525","97","2017-10-31 12:28:51.715+00","none()","30","t"
"526","98","2017-10-31 13:26:29.458+00","breakApproaching(45)","30","t"
"527","99","2017-10-31 13:32:16.626+00","none()","30","t"
"528","100","2017-10-31 13:33:33.226+00","breakApproaching(45)","30","t"
"529","101","2017-10-31 13:40:55.905+00","breakDue(55)","30","t"
"530","102","2017-10-31 13:42:11.73+00","none()","30","t"
"531","103","2017-10-31 13:43:27.218+00","breakDue(55)","30","t"
"532","104","2017-10-31 13:55:47.345+00","breakOverdue(60)","30","t"
"533","105","2017-10-31 13:58:48.628+00","none()","30","t"
"534","106","2017-10-31 14:00:04.17+00","breakOverdue(60)","30","t"
"535","107","2017-10-31 14:02:20.122+00","none()","30","t"
"536","108","2017-10-31 14:06:05.635+00","none()","30","t"
"537","109","2017-10-31 14:43:11.868+00","none()","30","t"
"538","110","2017-10-31 15:23:34.28+00","none()","30","t"
"539","111","2017-10-31 16:09:49.908+00","none()","30","t"
"540","14","2017-10-31 16:20:04.274+00","breakApproaching(45)","34","t"
"541","47","2017-10-31 07:54:14.323+00","none()","32","t"
"542","48","2017-10-31 08:24:18.517+00","none()","32","t"
"543","49","2017-10-31 09:48:52.986+00","breakApproaching(45)","32","t"
"544","50","2017-10-31 10:03:51.96+00","breakDue(55)","32","t"
"545","51","2017-10-31 10:18:58.668+00","breakOverdue(60)","32","t"
"546","52","2017-10-31 10:21:18.629+00","none()","32","t"
"547","53","2017-10-31 11:00:33.205+00","breakApproaching(45)","32","t"
"548","54","2017-10-31 11:15:34.195+00","breakDue(55)","32","t"
"549","55","2017-10-31 11:30:32.733+00","breakOverdue(60)","32","t"
"550","56","2017-10-31 11:49:32.288+00","none()","32","t"
"551","57","2017-10-31 12:22:38.112+00","breakApproaching(45)","32","t"
"552","58","2017-10-31 12:39:39.232+00","breakDue(55)","32","t"
"553","59","2017-10-31 12:52:34.482+00","breakOverdue(60)","32","t"
"554","60","2017-10-31 13:15:32.388+00","none()","32","t"
"555","61","2017-10-31 13:52:47.56+00","breakApproaching(45)","32","t"
"556","62","2017-10-31 14:07:50.499+00","breakDue(55)","32","t"
"557","63","2017-10-31 14:23:06.677+00","breakOverdue(60)","32","t"
"558","64","2017-10-31 15:58:06.931+00","none()","32","t"
"559","65","2017-10-31 16:28:09.08+00","none()","32","t"
"560","66","2017-10-31 16:33:53.845+00","none()","32","t"
"561","67","2017-10-31 16:37:46.014+00","none()","32","t"
"562","68","2017-10-31 17:00:12.852+00","none()","32","t"
"563","69","2017-10-31 17:52:28.919+00","none()","32","t"
"564","112","2017-10-31 16:48:31.179+00","none()","30","t"
"565","113","2017-10-31 17:03:09.556+00","breakApproaching(45)","30","t"
"566","114","2017-10-31 17:18:07.042+00","breakDue(55)","30","t"
"567","115","2017-10-31 17:33:33.106+00","breakOverdue(60)","30","t"
"568","116","2017-10-31 18:06:15.215+00","none()","30","t"
"569","117","2017-10-31 18:06:16.386+00","breakOverdue(60)","30","t"
"570","70","2017-10-31 19:45:13.217+00","none()","32","t"
"571","118","2017-10-31 20:11:20.592+00","none()","30","t"
"572","119","2017-10-31 20:11:21.191+00","breakOverdue(60)","30","t"
"573","71","2017-10-31 20:20:37.396+00","none()","32","t"
"574","72","2017-10-31 20:33:35.336+00","none()","32","t"
"575","73","2017-10-31 20:34:22.702+00","none()","32","t"
"576","74","2017-10-31 20:53:14.021+00","none()","32","t"
"577","75","2017-10-31 21:38:54.926+00","none()","32","t"
"578","76","2017-10-31 21:44:08.516+00","none()","32","t"
"579","120","2017-10-31 21:48:27.654+00","none()","30","t"
"580","121","2017-10-31 21:48:28.525+00","breakOverdue(60)","30","t"
"581","77","2017-10-31 21:51:20.511+00","none()","32","t"
"582","78","2017-10-31 21:52:50.302+00","none()","32","t"
"583","122","2017-11-01 00:31:51.856+00","none()","30","t"
"584","123","2017-11-01 06:39:56.915+00","none()","30","t"
"585","15","2017-10-31 16:35:11.694+00","breakDue(55)","34","t"
"586","16","2017-10-31 16:50:03.796+00","breakOverdue(60)","34","t"
"587","124","2017-11-01 08:06:22.958+00","none()","30","t"
"588","125","2017-11-01 08:21:03.266+00","none()","30","t"
"589","126","2017-11-01 09:09:32.137+00","breakApproaching(45)","30","t"
"590","127","2017-11-01 09:12:02.852+00","none()","30","t"
"591","128","2017-11-01 09:29:51.208+00","none()","30","t"
"592","129","2017-11-01 09:52:06.69+00","none()","30","t"
"593","4","2017-11-01 10:12:23.855+00","none()","33","t"
"594","5","2017-11-01 10:13:37.367+00","none()","33","t"
"595","6","2017-11-01 10:14:59.358+00","none()","33","t"
"596","7","2017-11-01 10:16:03.358+00","none()","33","t"
"597","8","2017-11-01 10:17:05.62+00","none()","33","t"
"598","9","2017-11-01 10:19:41.962+00","none()","33","t"
"599","10","2017-11-01 10:20:34.081+00","none()","33","t"
"600","1","2017-11-01 10:29:05.87+00","none()","37","t"
"601","17","2017-11-01 10:36:17.83+00","none()","34","t"
"602","1","2017-10-31 13:31:40.382+00","none()","36","t"
"603","2","2017-10-31 13:34:57.198+00","none()","36","t"
"604","3","2017-11-01 10:38:20.68+00","none()","36","t"
"605","11","2017-11-01 11:03:51.625+00","none()","33","t"
"606","12","2017-11-01 11:05:07.84+00","none()","33","t"
"607","13","2017-11-01 11:05:17.03+00","none()","33","t"
"608","14","2017-11-01 11:07:08.83+00","none()","33","t"
"609","15","2017-11-01 11:16:20.974+00","none()","33","t"
"610","79","2017-11-01 07:48:55.402+00","none()","32","t"
"611","80","2017-11-01 08:19:11.456+00","none()","32","t"
"612","81","2017-11-01 08:49:22.134+00","none()","32","t"
"613","82","2017-11-01 09:51:42.945+00","breakApproaching(45)","32","t"
"614","83","2017-11-01 10:06:34.549+00","breakDue(55)","32","t"
"615","84","2017-11-01 10:21:41.476+00","breakOverdue(60)","32","t"
"616","2","2017-10-26 15:37:50.296+00","none()","35","t"
"617","3","2017-10-26 15:38:02.75+00","none()","35","t"
"618","4","2017-10-26 19:45:38.519+00","none()","35","t"
"619","5","2017-10-26 19:45:58.45+00","none()","35","t"
"620","6","2017-10-26 19:50:49.245+00","none()","35","t"
"621","7","2017-10-27 14:31:06.736+00","none()","35","t"
"622","8","2017-10-27 14:31:07.298+00","breakOverdue(60)","35","t"
"623","9","2017-10-27 14:35:23.998+00","none()","35","t"
"624","10","2017-11-01 11:32:05.661+00","breakOverdue(60)","35","t"
"625","18","2017-11-01 11:43:47.8+00","breakApproaching(45)","34","t"
"626","19","2017-11-01 11:47:19.437+00","none()","34","t"
"627","11","2017-11-01 12:06:19.045+00","none()","35","t"
"628","1","2017-11-01 12:14:45.732+00","none()","35","t"
"629","12","2017-11-01 12:33:39.383+00","none()","31","t"
"630","13","2017-11-01 12:33:40.101+00","breakOverdue(60)","31","t"
"631","14","2017-11-01 12:37:12.374+00","none()","31","t"
"632","15","2017-11-01 12:38:28.254+00","breakOverdue(60)","31","t"
"633","130","2017-11-01 10:27:33.865+00","breakApproaching(45)","30","t"
"634","131","2017-11-01 10:39:22.847+00","none()","30","t"
"635","132","2017-11-01 10:40:38.299+00","breakApproaching(45)","30","t"
"636","133","2017-11-01 10:41:23.565+00","breakDue(55)","30","t"
"637","134","2017-11-01 10:56:29.09+00","breakOverdue(60)","30","t"
"638","135","2017-11-01 10:58:14.698+00","none()","30","t"
"639","136","2017-11-01 10:59:15.114+00","breakOverdue(60)","30","t"
"640","137","2017-11-01 11:18:06.977+00","none()","30","t"
"641","16","2017-11-01 12:44:32.184+00","none()","31","t"
"642","17","2017-11-01 12:45:48.035+00","breakOverdue(60)","31","t"
"643","138","2017-11-01 12:48:06.249+00","none()","30","t"
"644","18","2017-11-01 12:52:37.56+00","none()","31","t"
"645","19","2017-11-01 12:53:53.347+00","breakOverdue(60)","31","t"
"646","20","2017-11-01 12:58:11.256+00","none()","31","t"
"647","21","2017-11-01 12:59:27.031+00","breakOverdue(60)","31","t"
"648","22","2017-11-01 13:01:58.766+00","none()","31","t"
"649","23","2017-11-01 13:03:14.533+00","breakOverdue(60)","31","t"
"650","24","2017-11-01 13:05:00.869+00","none()","31","t"
