id,appID,timestamp,key,value,user_id,lite
259,1,2017-10-30 12:30:26.78+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F2:4D:9B:50:40:21,35,t
260,2,2017-10-30 12:30:32.409+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,26,35,t
261,1,2017-10-30 13:39:42.499+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FE:D3:97:FE:D3:F4,3,t
262,2,2017-10-30 13:39:45.557+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FE:D3:97:FE:D3:F4,3,t
263,3,2017-10-30 13:39:49.45+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,23,3,t
264,4,2017-10-30 13:49:13.006+00,first_alert_pattern,breathe,3,t
265,5,2017-10-30 13:49:13.01+00,third_alert_time,60,3,t
266,6,2017-10-30 13:49:13.014+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,3,t
267,7,2017-10-30 13:49:13.018+00,second_alert_time,55,3,t
268,8,2017-10-30 13:49:13.022+00,third_alert_colour,-65536,3,t
269,9,2017-10-30 13:49:13.026+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,3,t
270,10,2017-10-30 13:49:13.029+00,first_alert_colour,-23040,3,t
271,11,2017-10-30 13:49:13.033+00,second_alert_colour,-65536,3,t
272,12,2017-10-30 13:49:13.037+00,third_alert_pattern,on,3,t
273,13,2017-10-30 13:49:13.043+00,second_alert_pattern,breathe,3,t
274,14,2017-10-30 13:49:13.047+00,first_alert_time,45,3,t
275,3,2017-10-31 11:10:15.844+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,33,t
276,4,2017-10-31 11:10:49.22+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FC:66:78:5A:8F:38,33,t
277,4,2017-10-31 12:30:57.109+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C3:A2:B6:AA:9E:CB,34,t
278,5,2017-10-31 12:31:46.784+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,34,t
279,6,2017-10-31 12:35:01.448+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C3:A2:B6:AA:9E:CB,34,t
280,7,2017-11-01 10:14:45.925+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,34,t
281,8,2017-11-01 10:17:32.622+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C3:A2:B6:AA:9E:CB,34,t
282,1,2017-11-01 10:29:14.001+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,37,t
283,2,2017-11-01 10:29:17.937+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,26,37,t
284,3,2017-11-01 10:30:53.657+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,37,t
285,9,2017-11-01 10:31:42.172+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,34,t
286,10,2017-11-01 10:31:50.712+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,34,t
287,11,2017-11-01 10:36:14.506+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,34,t
288,4,2017-11-01 10:36:32.05+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,37,t
289,1,2017-10-31 13:31:43.941+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,D2:C3:64:44:AC:8F,36,t
290,2,2017-10-31 13:31:57.043+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,26,36,t
291,12,2017-11-01 10:49:51.813+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C3:A2:B6:AA:9E:CB,34,t
292,13,2017-11-01 11:05:45.188+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,34,t
293,5,2017-11-01 11:21:14.335+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,33,t
294,6,2017-11-01 11:23:22.611+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FC:66:78:5A:8F:38,33,t
295,3,2017-11-01 11:41:26.58+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,35,t
296,4,2017-11-01 11:45:13.002+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F2:4D:9B:50:40:21,35,t
297,5,2017-11-01 11:47:06.184+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,35,t
298,14,2017-11-01 11:47:04.622+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F2:4D:9B:50:40:21,34,t
299,6,2017-11-01 11:57:19.378+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FE:D3:97:FE:D3:F4,35,t
300,1,2017-11-01 12:14:55.975+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,FE:D3:97:FE:D3:F4,35,t
301,2,2017-11-01 12:15:04.527+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,26,35,t
302,3,2017-11-01 12:17:26.704+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,35,t
303,3,2017-11-01 13:48:20.629+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,27,36,t
304,5,2017-11-02 08:51:03.933+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,37,t
305,1,2017-11-02 08:55:29.883+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,37,t
306,2,2017-11-02 08:55:34.207+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,27,37,t
307,4,2017-11-02 08:58:10.927+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,36,t
308,1,2017-11-02 08:59:15.234+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,D2:C3:64:44:AC:8F,38,t
309,2,2017-11-02 08:59:19.077+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,27,38,t
310,3,2017-11-02 09:06:24.419+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,27,30,t
311,15,2017-11-02 09:06:47.533+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,34,t
312,1,2017-11-02 09:07:16.288+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F2:4D:9B:50:40:21,35,t
313,2,2017-11-02 09:07:20.606+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,27,35,t
314,1,2017-11-02 09:27:33.236+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E2:66:00:8C:B3:BC,32,t
315,2,2017-11-02 09:29:06.974+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,32,t
316,3,2017-11-02 09:29:40.159+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,27,32,t
317,4,2017-11-02 09:30:19.2+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EE:C9:EF:7C:F2:A5,32,t
318,1,2017-11-02 10:24:23.998+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E2:66:00:8C:B3:BC,29,t
319,2,2017-11-02 10:24:31.305+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FA:B4:25:55:7A:E0,29,t
320,3,2017-11-02 10:24:33.237+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,24,29,t
321,4,2017-11-02 10:25:35.72+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,29,t
322,5,2017-11-02 10:25:35.723+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,29,t
323,6,2017-11-02 10:25:35.726+00,0fa3073f_8f7e_4c75_b917_d6c460e3616a,0.5,29,t
324,7,2017-11-02 10:25:35.729+00,a2a6d8d1_8855_440a_a674_999dddd86d91,15,29,t
325,8,2017-11-02 10:25:35.731+00,3d4cfd67_fe21_4806_9fa2_191d2a684f70,DTW_700_MS,29,t
326,9,2017-11-02 10:25:35.733+00,419b3734_2726_44cc_93e4_b8675ad59dd5,23,29,t
327,10,2017-11-02 10:25:35.734+00,a9369024_729c_4fea_974e_e94ddba2be9a,4,29,t
328,11,2017-11-02 10:25:35.736+00,905a0988_d36e_4be4_b0ca_2e28855f3acc,NORMAL,29,t
329,12,2017-11-02 10:25:35.739+00,f36e4e95_0889_4ef1_a406_b3b62e019d61,1,29,t
330,13,2017-11-02 10:25:35.741+00,d165b310_d3ff_4388_bc9b_1165482b3aea,PT_1_S,29,t
331,14,2017-11-02 10:25:35.749+00,364cf54c_4b20_4e6e_949e_519f310be942,6,29,t
332,15,2017-11-02 10:25:35.759+00,ae897343_bdc5_4a2d_b1ee_5bec1e2ba28e,60,29,t
333,16,2017-11-02 10:25:35.762+00,276f9ec4_a7c0_4012_8385_b323388d6045,5,29,t
334,17,2017-11-02 10:25:35.77+00,e5a6b00e_c417_4aae_88fa_439f964f1cb7,ODR_25_HZ,29,t
335,18,2017-11-02 10:25:35.772+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,0,29,t
336,19,2017-11-02 10:25:35.775+00,8ef28a85_2b43_4832_a0ea_e5456e250e49,TST_75_MS,29,t
337,20,2017-11-02 10:25:35.778+00,21cacb0b_f125_4eb9_aa29_5d678e39d3e7,AR_4G,29,t
338,21,2017-11-02 10:25:35.78+00,ab1076d7_26e5_427d_b584_eb54285f9be1,TQT_20_MS,29,t
339,22,2017-11-02 10:25:35.782+00,f31af45c_0448_42cb_bf1b_07de22dfc5e3,ST_1_5_S,29,t
340,23,2017-11-02 10:25:53.085+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,29,t
341,24,2017-11-02 10:25:53.173+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,29,t
342,25,2017-11-02 10:25:53.182+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,29,t
343,26,2017-11-02 10:26:01.438+00,first_alert_pattern,breathe,29,t
344,27,2017-11-02 10:26:01.443+00,third_alert_time,60,29,t
345,28,2017-11-02 10:26:01.445+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,29,t
346,29,2017-11-02 10:26:01.448+00,second_alert_time,55,29,t
347,30,2017-11-02 10:26:01.45+00,third_alert_colour,-65536,29,t
348,31,2017-11-02 10:26:01.452+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,29,t
349,32,2017-11-02 10:26:01.463+00,first_alert_colour,-23040,29,t
350,33,2017-11-02 10:26:01.466+00,second_alert_colour,-65536,29,t
351,34,2017-11-02 10:26:01.468+00,third_alert_pattern,on,29,t
352,35,2017-11-02 10:26:01.473+00,second_alert_pattern,breathe,29,t
353,36,2017-11-02 10:26:01.476+00,first_alert_time,45,29,t
354,37,2017-11-02 10:26:30.087+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E2:66:00:8C:B3:BC,29,t
355,38,2017-11-02 10:26:39.431+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FA:B4:25:55:7A:E0,29,t
356,1,2017-11-02 11:19:34.035+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E2:66:00:8C:B3:BC,29,t
357,2,2017-11-02 11:19:37.225+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,24,29,t
358,3,2017-11-02 11:19:52.44+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FA:B4:25:55:7A:E0,29,t
359,4,2017-11-02 11:20:03.771+00,first_alert_pattern,breathe,29,t
360,5,2017-11-02 11:20:03.774+00,third_alert_time,60,29,t
361,6,2017-11-02 11:20:03.781+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,29,t
362,7,2017-11-02 11:20:03.784+00,second_alert_time,55,29,t
363,8,2017-11-02 11:20:03.786+00,third_alert_colour,-65536,29,t
364,9,2017-11-02 11:20:03.8+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,29,t
365,10,2017-11-02 11:20:03.802+00,first_alert_colour,-23040,29,t
366,11,2017-11-02 11:20:03.804+00,second_alert_colour,-65536,29,t
367,12,2017-11-02 11:20:03.807+00,third_alert_pattern,on,29,t
368,13,2017-11-02 11:20:03.809+00,second_alert_pattern,breathe,29,t
369,14,2017-11-02 11:20:03.814+00,first_alert_time,45,29,t
370,1,2017-11-02 13:17:53.749+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E2:66:00:8C:B3:BC,29,t
371,2,2017-11-02 13:18:09.058+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,28,29,t
372,3,2017-11-03 09:10:14.821+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,28,37,t
373,1,2017-11-03 09:18:23.029+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E6:68:71:8A:52:6F,37,t
374,2,2017-11-03 09:18:27.31+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,28,37,t
375,3,2017-11-03 08:23:36.617+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,28,38,t
376,4,2017-11-03 09:25:18.277+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,38,t
377,5,2017-11-03 09:26:03.953+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,D2:C3:64:44:AC:8F,38,t
378,1,2017-11-03 09:28:27.906+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,D2:C3:64:44:AC:8F,38,t
379,2,2017-11-03 09:28:38.76+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,28,38,t
380,1,2017-11-03 09:42:47.023+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F2:4D:9B:50:40:21,35,t
381,2,2017-11-03 09:42:52.669+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,28,35,t
382,3,2017-11-03 09:44:37.279+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,35,t
383,1,2017-11-03 09:46:11.872+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F2:4D:9B:50:40:21,35,t
384,2,2017-11-03 09:46:15.345+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,28,35,t
385,3,2017-11-03 09:49:02.628+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,35,t
386,3,2017-11-03 09:49:20.375+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,29,t
387,4,2017-11-03 09:49:25.544+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F2:4D:9B:50:40:21,29,t
388,1,2017-11-03 09:50:46.095+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,F2:4D:9B:50:40:21,35,t
389,2,2017-11-03 09:50:53.946+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,28,35,t
390,4,2017-11-03 09:57:43.98+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,28,30,t
391,5,2017-11-03 09:57:56.818+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,30,t
392,6,2017-11-03 09:58:01.511+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,DC:E0:E5:D0:CC:18,30,t
393,4,2017-11-03 10:01:46.042+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E2:66:00:8C:B3:BC,35,t
394,1,2017-11-03 10:17:17.873+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,E2:66:00:8C:B3:BC,39,t
395,2,2017-11-03 10:17:21.401+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,28,39,t
396,1,2017-11-03 10:28:34.87+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,DC:0E:FA:92:1F:86,40,t
397,2,2017-11-03 10:28:42.879+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,25,40,t
398,3,2017-11-03 10:29:08.876+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,C4:B8:D2:5A:93:2A,40,t
399,4,2017-11-03 10:30:06.636+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,40,t
400,5,2017-11-03 10:30:06.64+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,40,t
401,6,2017-11-03 10:31:37.891+00,first_alert_pattern,breathe,40,t
402,7,2017-11-03 10:31:37.894+00,third_alert_time,60,40,t
403,8,2017-11-03 10:31:37.896+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,40,t
404,9,2017-11-03 10:31:37.899+00,second_alert_time,55,40,t
405,10,2017-11-03 10:31:37.903+00,third_alert_colour,-65536,40,t
406,11,2017-11-03 10:31:37.905+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,40,t
407,12,2017-11-03 10:31:37.919+00,first_alert_colour,-23040,40,t
408,13,2017-11-03 10:31:37.927+00,second_alert_colour,-65536,40,t
409,14,2017-11-03 10:31:37.93+00,third_alert_pattern,on,40,t
410,15,2017-11-03 10:31:37.933+00,second_alert_pattern,breathe,40,t
411,16,2017-11-03 10:31:37.936+00,first_alert_time,45,40,t
412,17,2017-11-03 10:31:40.802+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,40,t
413,18,2017-11-03 10:31:40.838+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,40,t
414,19,2017-11-03 10:32:21.072+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C4:B8:D2:5A:93:2A,40,t
415,20,2017-11-03 10:32:56.845+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FA:B4:25:55:7A:E0,40,t
416,1,2017-11-03 11:28:42.579+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C4:B8:D2:5A:93:2A,29,t
417,2,2017-11-03 11:28:57.065+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,25,29,t
418,3,2017-11-03 11:29:00.056+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FA:B4:25:55:7A:E0,29,t
419,1,2017-11-03 15:18:36.734+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EF:E0:C9:D5:67:E1,31,f
420,2,2017-11-03 15:18:42.723+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,26,31,f
421,3,2017-11-03 15:18:46.546+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D6:EA:1B:BB:49:6A,31,f
422,4,2017-11-03 15:20:05.112+00,first_alert_pattern,breathe,31,f
423,5,2017-11-03 15:20:05.118+00,third_alert_time,60,31,f
424,6,2017-11-03 15:20:05.126+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,31,f
425,7,2017-11-03 15:20:05.129+00,second_alert_time,55,31,f
426,8,2017-11-03 15:20:05.132+00,third_alert_colour,-65536,31,f
427,9,2017-11-03 15:20:05.135+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,31,f
428,10,2017-11-03 15:20:05.138+00,first_alert_colour,-23040,31,f
429,11,2017-11-03 15:20:05.144+00,second_alert_colour,-65536,31,f
430,12,2017-11-03 15:20:05.147+00,third_alert_pattern,on,31,f
431,13,2017-11-03 15:20:05.15+00,second_alert_pattern,breathe,31,f
432,14,2017-11-03 15:20:05.154+00,first_alert_time,45,31,f
433,15,2017-11-03 15:21:23.417+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,31,f
434,16,2017-11-03 15:21:23.421+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,31,f
435,17,2017-11-03 15:21:23.425+00,0fa3073f_8f7e_4c75_b917_d6c460e3616a,0.5,31,f
436,18,2017-11-03 15:21:23.427+00,a2a6d8d1_8855_440a_a674_999dddd86d91,15,31,f
437,19,2017-11-03 15:21:23.434+00,3d4cfd67_fe21_4806_9fa2_191d2a684f70,DTW_700_MS,31,f
438,20,2017-11-03 15:21:23.437+00,419b3734_2726_44cc_93e4_b8675ad59dd5,23,31,f
439,21,2017-11-03 15:21:23.44+00,a9369024_729c_4fea_974e_e94ddba2be9a,4,31,f
440,22,2017-11-03 15:21:23.443+00,905a0988_d36e_4be4_b0ca_2e28855f3acc,NORMAL,31,f
441,23,2017-11-03 15:21:23.446+00,f36e4e95_0889_4ef1_a406_b3b62e019d61,1,31,f
442,24,2017-11-03 15:21:23.449+00,d165b310_d3ff_4388_bc9b_1165482b3aea,PT_1_S,31,f
443,25,2017-11-03 15:21:23.451+00,364cf54c_4b20_4e6e_949e_519f310be942,6,31,f
444,26,2017-11-03 15:21:23.454+00,ae897343_bdc5_4a2d_b1ee_5bec1e2ba28e,60,31,f
445,27,2017-11-03 15:21:23.457+00,276f9ec4_a7c0_4012_8385_b323388d6045,5,31,f
446,28,2017-11-03 15:21:23.46+00,e5a6b00e_c417_4aae_88fa_439f964f1cb7,ODR_25_HZ,31,f
447,29,2017-11-03 15:21:23.463+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,0,31,f
448,30,2017-11-03 15:21:23.466+00,8ef28a85_2b43_4832_a0ea_e5456e250e49,TST_75_MS,31,f
449,31,2017-11-03 15:21:23.468+00,21cacb0b_f125_4eb9_aa29_5d678e39d3e7,AR_4G,31,f
450,32,2017-11-03 15:21:23.471+00,ab1076d7_26e5_427d_b584_eb54285f9be1,TQT_20_MS,31,f
451,33,2017-11-03 15:21:23.475+00,f31af45c_0448_42cb_bf1b_07de22dfc5e3,ST_1_5_S,31,f
452,34,2017-11-03 15:24:09.105+00,third_alert_pattern,none,31,f
453,35,2017-11-03 15:24:12.205+00,third_alert_pattern,on,31,f
454,36,2017-11-03 15:26:52.493+00,goal_minutes,1,31,f
455,37,2017-11-03 15:26:52.504+00,goal_episodes,0,31,f
456,1,2017-11-03 15:44:06.448+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,DC:E0:E5:D0:CC:18,30,f
457,2,2017-11-03 15:44:10.906+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FE:BF:7D:CF:D3:D3,30,f
458,3,2017-11-03 15:44:11.101+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,26,30,f
459,7,2017-11-03 15:43:19.884+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,30,t
460,4,2017-11-03 15:45:08.173+00,first_alert_pattern,breathe,30,f
461,5,2017-11-03 15:45:08.174+00,third_alert_time,60,30,f
462,6,2017-11-03 15:45:08.176+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,30,f
463,7,2017-11-03 15:45:08.178+00,second_alert_time,55,30,f
464,8,2017-11-03 15:45:08.18+00,third_alert_colour,-65536,30,f
465,9,2017-11-03 15:45:08.181+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,30,f
466,10,2017-11-03 15:45:08.182+00,second_alert_colour,-65536,30,f
467,11,2017-11-03 15:45:08.183+00,first_alert_colour,-23040,30,f
468,12,2017-11-03 15:45:08.184+00,third_alert_pattern,on,30,f
469,13,2017-11-03 15:45:08.186+00,second_alert_pattern,breathe,30,f
470,14,2017-11-03 15:45:08.187+00,first_alert_time,45,30,f
471,15,2017-11-03 15:45:27.375+00,first_alert_time,55,30,f
472,16,2017-11-03 15:45:37.868+00,second_alert_time,60,30,f
473,17,2017-11-03 15:45:52.792+00,third_alert_pattern,none,30,f
474,18,2017-11-03 15:46:11.775+00,first_alert_time,50,30,f
475,19,2017-11-03 15:46:16.753+00,second_alert_time,55,30,f
476,20,2017-11-03 15:46:22.344+00,third_alert_pattern,on,30,f
477,21,2017-11-03 15:50:25.083+00,goal_minutes,1,30,f
478,22,2017-11-03 15:50:25.09+00,goal_episodes,0,30,f
510,38,2017-11-06 09:06:37.276+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,31,f
511,39,2017-11-06 09:06:37.284+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,31,f
512,40,2017-11-06 09:27:59.893+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,EF:E0:C9:D5:67:E1,31,f
513,41,2017-11-06 09:33:32.938+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,D6:EA:1B:BB:49:6A,31,f
514,1,2017-11-06 09:34:37.765+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C4:B8:D2:5A:93:2A,29,t
515,2,2017-11-06 09:34:47.805+00,e4f71d42_50b8_4da0_a5ae_a0792967862e,25,29,t
516,3,2017-11-06 09:35:09.968+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,DB:7F:6B:18:5F:68,29,t
517,4,2017-11-06 09:52:55.347+00,first_alert_pattern,breathe,29,t
518,5,2017-11-06 09:52:55.361+00,third_alert_time,60,29,t
519,6,2017-11-06 09:52:55.373+00,280d80d7_2313_4f1c_b7f2_42226dbadb62,TRUE,29,t
520,7,2017-11-06 09:52:55.379+00,second_alert_time,55,29,t
521,8,2017-11-06 09:52:55.382+00,third_alert_colour,-65536,29,t
522,9,2017-11-06 09:52:55.386+00,5fdf6a77_a614_4a9a_990f_8cc66912b89a,5,29,t
523,10,2017-11-06 09:52:55.389+00,first_alert_colour,-23040,29,t
524,11,2017-11-06 09:52:55.394+00,second_alert_colour,-65536,29,t
525,12,2017-11-06 09:52:55.397+00,third_alert_pattern,on,29,t
526,13,2017-11-06 09:52:55.401+00,second_alert_pattern,breathe,29,t
527,14,2017-11-06 09:52:55.407+00,first_alert_time,45,29,t
528,15,2017-11-06 09:53:48.361+00,a3fb256f_537f_4866_98a6_08b74243c3d5,36,29,t
529,16,2017-11-06 09:53:48.369+00,538e7732_8683_4252_a01a_de5f569ef1d3,step,29,t
530,17,2017-11-06 09:53:48.38+00,0fa3073f_8f7e_4c75_b917_d6c460e3616a,0.5,29,t
531,18,2017-11-06 09:53:48.385+00,a2a6d8d1_8855_440a_a674_999dddd86d91,15,29,t
532,19,2017-11-06 09:53:48.389+00,3d4cfd67_fe21_4806_9fa2_191d2a684f70,DTW_700_MS,29,t
533,20,2017-11-06 09:53:48.397+00,419b3734_2726_44cc_93e4_b8675ad59dd5,23,29,t
534,21,2017-11-06 09:53:48.402+00,a9369024_729c_4fea_974e_e94ddba2be9a,4,29,t
535,22,2017-11-06 09:53:48.407+00,905a0988_d36e_4be4_b0ca_2e28855f3acc,NORMAL,29,t
536,23,2017-11-06 09:53:48.413+00,f36e4e95_0889_4ef1_a406_b3b62e019d61,1,29,t
537,24,2017-11-06 09:53:48.422+00,d165b310_d3ff_4388_bc9b_1165482b3aea,PT_1_S,29,t
538,25,2017-11-06 09:53:48.43+00,364cf54c_4b20_4e6e_949e_519f310be942,6,29,t
539,26,2017-11-06 09:53:48.442+00,ae897343_bdc5_4a2d_b1ee_5bec1e2ba28e,60,29,t
540,27,2017-11-06 09:53:48.447+00,276f9ec4_a7c0_4012_8385_b323388d6045,5,29,t
541,28,2017-11-06 09:53:48.451+00,e5a6b00e_c417_4aae_88fa_439f964f1cb7,ODR_25_HZ,29,t
542,29,2017-11-06 09:53:48.454+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,0,29,t
543,30,2017-11-06 09:53:48.459+00,8ef28a85_2b43_4832_a0ea_e5456e250e49,TST_75_MS,29,t
544,31,2017-11-06 09:53:48.465+00,21cacb0b_f125_4eb9_aa29_5d678e39d3e7,AR_4G,29,t
545,32,2017-11-06 09:53:48.47+00,ab1076d7_26e5_427d_b584_eb54285f9be1,TQT_20_MS,29,t
546,33,2017-11-06 09:53:48.478+00,f31af45c_0448_42cb_bf1b_07de22dfc5e3,ST_1_5_S,29,t
547,34,2017-11-06 10:18:29.282+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,FA:B4:25:55:7A:E0,29,t
548,35,2017-11-06 10:18:29.357+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,,29,t
549,36,2017-11-06 10:18:29.359+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,,29,t
550,37,2017-11-06 10:18:56.009+00,225bc5fd_ace6_4559_bbfc_74328ec74fd6,C4:B8:D2:5A:93:2A,29,t
551,38,2017-11-06 10:19:12.302+00,1f0f7026_d1ea_4bed_bb0a_d63929ee0bd7,DB:7F:6B:18:5F:68,29,t
552,39,2017-11-06 10:19:32.179+00,fbd141f0_fe66_4676_baf3_f1dd3077871e,1,29,t
